location_key,city,state_abbreviation,state_fips,zip_code,ruca_code,ruca_description,country
8362,Grosse Pointe,MI,26,48230,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US
8363,Atascocita,TX,48,77346,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US
8364,Howell,MI,26,48843,2.0,"Metropolitan area high commuting: primary flow 30% or more to a urbanized area of 50,000 and greater",US
8365,Clifton Springs,NY,36,14432,2.0,"Metropolitan area high commuting: primary flow 30% or more to a urbanized area of 50,000 and greater",US
8366,Kennett,MO,29,63857,4.0,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",US
8367,Phoenix,AZ,04,85083,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US
8368,Woodstown,NJ,34,08098,2.0,"Metropolitan area high commuting: primary flow 30% or more to a urbanized area of 50,000 and greater",US
8369,Poplarville,MS,28,39470,10.0,"Rural areas: primary flow to a tract outside a urbanized area of 50,000 and greater or UC",US
8370,West Mifflin,PA,42,15122,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US
8371,Boynton Beach,FL,12,33737,,,US
8372,Chatham,MA,25,02633,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US
8373,Camden,TN,47,38320,9.0,"Small town low commuting: primary flow 10% to <30% to a urban cluster of 2,500 to 9,999",US
8374,Zapata,TX,48,78076,7.0,"Small town core: primary flow within an urban cluster of 2,500 to 9,999",US
8375,Papillion,NE,31,68131,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US
8376,Hanover Park,IL,17,60133,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US
8377,Whiteland,IN,18,46184,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US
8378,Bellevue,IA,19,52031,7.1,"Secondary flow 30% to <50% to a urbanized area of 50,000 and greater",US
8379,Wellsburg,WV,54,26070,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US
8380,Jonesville,VA,51,24263,10.0,"Rural areas: primary flow to a tract outside a urbanized area of 50,000 and greater or UC",US
8381,Port Charlotte,FL,12,33983,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US
8382,Galena,KS,20,66739,2.0,"Metropolitan area high commuting: primary flow 30% or more to a urbanized area of 50,000 and greater",US
8383,San Diego,CA,06,92161,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US
8384,Chicago,IL,17,60629,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US
8385,Lackawanna,NY,36,14218,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US
8386,Hillsboro,NH,33,03244,7.0,"Small town core: primary flow within an urban cluster of 2,500 to 9,999",US
8387,Willits,CA,06,95490,7.2,"Secondary flow 30% to <50% to a urban cluster of 10,000 to 49,999",US
8388,Moreno Valley,CA,06,92557,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US
8389,Detroit,MI,26,48224,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US
8390,Sammamish,WA,53,98075,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US
8391,Biloxi,MS,28,39531,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US
8392,Topeka,KS,20,66615,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US
8393,Cleveland,OH,39,44112,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US
8394,Grenada,MS,28,38901,4.0,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",US
8395,Seneca,IL,17,61360,7.0,"Small town core: primary flow within an urban cluster of 2,500 to 9,999",US
8396,Ford City,PA,42,16226,4.1,"Secondary flow 30% to <50% to a urbanized area of 50,000 and greater",US
8397,Blue Hill,ME,23,04614,8.0,"Small town high commuting: primary flow 30% or more to a urban cluster of 2,500 to 9,999",US
8398,Tacoma,WA,53,98424,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US
8399,Orange,CT,09,06477,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US
8400,Pocomoke,MD,24,21851,7.0,"Small town core: primary flow within an urban cluster of 2,500 to 9,999",US
8401,Locust Grove,GA,13,30248,2.0,"Metropolitan area high commuting: primary flow 30% or more to a urbanized area of 50,000 and greater",US
8402,East Providence,RI,44,02915,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US
8403,Cayey,PR,72,00737,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US
8404,Dededo,GU,66,96929,99.0,Unknown,US
8405,Nappanee,IN,18,46550,7.0,"Small town core: primary flow within an urban cluster of 2,500 to 9,999",US
8406,Bourbon,IN,18,46504,10.0,"Rural areas: primary flow to a tract outside a urbanized area of 50,000 and greater or UC",US
8407,Ringoes,NJ,34,08551,2.0,"Metropolitan area high commuting: primary flow 30% or more to a urbanized area of 50,000 and greater",US
8408,Cedar Crest,NM,35,87008,2.0,"Metropolitan area high commuting: primary flow 30% or more to a urbanized area of 50,000 and greater",US
8409,Newcomerstown,OH,39,43832,7.0,"Small town core: primary flow within an urban cluster of 2,500 to 9,999",US
8410,Cave Creek,AZ,04,85331,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US
8411,Rolling Meadows,IL,17,60008,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US
8412,Lambertville,MI,26,48144,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US
8413,Seymour,TN,47,37865,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US
8414,Studio City,CA,06,91607,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US
8415,Ft Washington,MD,24,20744,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US
8416,Ojai,CA,06,93023,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US
8417,Austin,TX,48,78726,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US
8418,Baltimore,MP,69,21287,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US
8419,Arlington,MA,25,02476,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US
8420,Stockton,IL,17,61085,10.0,"Rural areas: primary flow to a tract outside a urbanized area of 50,000 and greater or UC",US
8421,Leipsic,DE,10,19901,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US
8422,Saint George,UT,49,84790,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US
8423,Ft Worth,TX,48,76132,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US
8424,Wood Dale,IL,17,60191,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US
8425,Lenexa,KS,20,66219,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US
8426,Englewood,CO,08,80151,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US
8427,Towner,ND,38,58788,5.0,"Micropolitan high commuting: primary flow 30% or more to a urban cluster of 10,000 to 49,999",US
8428,Lincolnshire,IL,17,60069,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US
8429,Missouri Valley,IA,19,51555,2.0,"Metropolitan area high commuting: primary flow 30% or more to a urbanized area of 50,000 and greater",US
8430,Manalapan,NJ,34,07726,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US
8431,La Verne,CA,06,91750,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US
8432,Center,CO,08,81125,10.0,"Rural areas: primary flow to a tract outside a urbanized area of 50,000 and greater or UC",US
8433,Claremont,NC,37,28610,2.0,"Metropolitan area high commuting: primary flow 30% or more to a urbanized area of 50,000 and greater",US
8434,Mason,MI,26,48854,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US
8435,Lauderhill,FL,12,33351,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US
8436,Urbana,MD,24,21704,2.1,"Secondary flow 30% to <50% to a larger urbanized area of 50,000 and greater",US
8437,Coraopolis,PA,42,15108,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US
8438,Great Falls,MT,30,59401,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US
8439,Maplewood,NJ,34,07040,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US
8440,Little Rock,AR,05,72206,2.0,"Metropolitan area high commuting: primary flow 30% or more to a urbanized area of 50,000 and greater",US
8441,Sussex,WI,55,53089,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US
8442,Goldfield,NV,32,89013,10.0,"Rural areas: primary flow to a tract outside a urbanized area of 50,000 and greater or UC",US
8443,Martinsburg,PA,42,16662,2.0,"Metropolitan area high commuting: primary flow 30% or more to a urbanized area of 50,000 and greater",US
8444,Bronx,NY,36,10454,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US
8445,Marion,IN,18,46952,4.0,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",US
8446,Newton,MA,25,02459,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US
8447,Tyndall Afb,FL,12,32403,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US
8448,Sulphur Springs,TX,48,75482,4.0,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",US
8449,Newcastle,WY,56,82701,7.0,"Small town core: primary flow within an urban cluster of 2,500 to 9,999",US
8450,Hadley,MA,25,01035,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US
8451,Highlands Ranch,CO,08,80126,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US
8452,Ephraim,UT,49,84627,7.0,"Small town core: primary flow within an urban cluster of 2,500 to 9,999",US
8453,Willow Creek,CA,06,95573,10.0,"Rural areas: primary flow to a tract outside a urbanized area of 50,000 and greater or UC",US
8454,Miami,FL,12,33145,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US
8455,Brecksville,OH,39,44141,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US
8456,Catskill,NY,36,12414,7.0,"Small town core: primary flow within an urban cluster of 2,500 to 9,999",US
8457,Centerburg,OH,39,43011,2.0,"Metropolitan area high commuting: primary flow 30% or more to a urbanized area of 50,000 and greater",US
8458,Mount Morris,MI,26,48458,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US
8459,Dyersville,IA,19,52040,7.0,"Small town core: primary flow within an urban cluster of 2,500 to 9,999",US
8460,Atlanta,GA,13,30316,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US
8461,Pembroke Pines,FL,12,33027,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US
8462,Augusta,AR,05,72006,5.0,"Micropolitan high commuting: primary flow 30% or more to a urban cluster of 10,000 to 49,999",US
8463,Saint Petersburg,FL,12,33705,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US
8464,Lebanon,TN,47,37090,4.1,"Secondary flow 30% to <50% to a urbanized area of 50,000 and greater",US
8465,Fredericktown,MO,29,63645,7.0,"Small town core: primary flow within an urban cluster of 2,500 to 9,999",US
8466,Callaway,FL,12,32404,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US
8467,Carson City,NV,32,89706,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US
8468,Saint Louis,MO,29,63114,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US
8469,Forest City,PA,42,18421,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US
8470,Jackson,NC,37,27845,10.0,"Rural areas: primary flow to a tract outside a urbanized area of 50,000 and greater or UC",US
8471,Wakeman,OH,39,44889,6.0,"Micropolitan low commuting: primary flow 10% to <30% to a urban cluster of 10,000 to 49,999",US
8472,Springfield,MA,25,01105,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US
8473,Canton,IL,17,61520,4.1,"Secondary flow 30% to <50% to a urbanized area of 50,000 and greater",US
8474,Copley,OH,39,44321,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US
8475,Grangeville,ID,16,83530,7.0,"Small town core: primary flow within an urban cluster of 2,500 to 9,999",US
8476,Nekoosa,WI,55,54457,5.0,"Micropolitan high commuting: primary flow 30% or more to a urban cluster of 10,000 to 49,999",US
8477,Roselle Park,NJ,34,07204,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US
8478,Cross River,NY,36,10518,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US
8479,New Braunfels,TX,48,78131,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US
8480,Reynoldsburg,OH,39,43068,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US
8481,Adrian,MN,27,56110,10.0,"Rural areas: primary flow to a tract outside a urbanized area of 50,000 and greater or UC",US
8482,Hartwell,GA,13,30643,7.0,"Small town core: primary flow within an urban cluster of 2,500 to 9,999",US
8483,Clarks Summit,PA,42,18411,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US
8484,Clayton,DE,10,19938,2.0,"Metropolitan area high commuting: primary flow 30% or more to a urbanized area of 50,000 and greater",US
